Charge equilibration on step 10
  iteration: 39, enegtot 5.61018, enegmax 0.272872, fq deviation: 0.00831922
  iteration: 40, enegtot 5.60856, enegmax 0.280698, fq deviation: 0.00864755
  iteration: 41, enegtot 5.6069, enegmax 0.290332, fq deviation: 0.00893507
  iteration: 42, enegtot 5.60522, enegmax 0.30107, fq deviation: 0.00891344
  iteration: 43, enegtot 5.60351, enegmax 0.311966, fq deviation: 0.00867919
  iteration: 44, enegtot 5.60176, enegmax 0.32223, fq deviation: 0.00856709
  iteration: 45, enegtot 5.59997, enegmax 0.331486, fq deviation: 0.00882508
  iteration: 46, enegtot 5.59814, enegmax 0.339762, fq deviation: 0.00917851
  iteration: 47, enegtot 5.59627, enegmax 0.347312, fq deviation: 0.00929227
  iteration: 48, enegtot 5.59436, enegmax 0.354379, fq deviation: 0.00911825
  iteration: 49, enegtot 5.5924, enegmax 0.361042, fq deviation: 0.00890707
  iteration: 50, enegtot 5.5904, enegmax 0.36722, fq deviation: 0.00914134
  iteration: 51, enegtot 5.58836, enegmax 0.372792, fq deviation: 0.00973034
  iteration: 52, enegtot 5.58628, enegmax 0.377734, fq deviation: 0.0101437
  iteration: 53, enegtot 5.58415, enegmax 0.382175, fq deviation: 0.0103024
  iteration: 54, enegtot 5.58199, enegmax 0.386322, fq deviation: 0.0103395
  iteration: 55, enegtot 5.57978, enegmax 0.390304, fq deviation: 0.0103262
  iteration: 56, enegtot 5.57755, enegmax 0.394092, fq deviation: 0.0103621
  iteration: 57, enegtot 5.57528, enegmax 0.397359, fq deviation: 0.0104337
  iteration: 58, enegtot 5.57298, enegmax 0.399471, fq deviation: 0.0105257
  iteration: 59, enegtot 5.57065, enegmax 0.399916, fq deviation: 0.0105894
  iteration: 60, enegtot 5.56831, enegmax 0.398406, fq deviation: 0.010629
  iteration: 61, enegtot 5.56594, enegmax 0.39499, fq deviation: 0.0107313
  iteration: 62, enegtot 5.56357, enegmax 0.39281, fq deviation: 0.0108964
  iteration: 63, enegtot 5.56119, enegmax 0.393826, fq deviation: 0.0110459
  iteration: 64, enegtot 5.55881, enegmax 0.394418, fq deviation: 0.0111611
  iteration: 65, enegtot 5.55643, enegmax 0.394605, fq deviation: 0.0111603
  iteration: 66, enegtot 5.55406, enegmax 0.394146, fq deviation: 0.011064
  iteration: 67, enegtot 5.5517, enegmax 0.392636, fq deviation: 0.0109268
  iteration: 68, enegtot 5.54936, enegmax 0.389676, fq deviation: 0.0107694
  iteration: 69, enegtot 5.54704, enegmax 0.385023, fq deviation: 0.0105991
  iteration: 70, enegtot 5.54476, enegmax 0.378651, fq deviation: 0.0104296
  iteration: 71, enegtot 5.54252, enegmax 0.370727, fq deviation: 0.0102461
  iteration: 72, enegtot 5.54032, enegmax 0.361497, fq deviation: 0.0100314
  iteration: 73, enegtot 5.53817, enegmax 0.351167, fq deviation: 0.00981699
  iteration: 74, enegtot 5.53608, enegmax 0.339823, fq deviation: 0.00956397
  iteration: 75, enegtot 5.53405, enegmax 0.327428, fq deviation: 0.00930888
  iteration: 76, enegtot 5.53207, enegmax 0.313884, fq deviation: 0.00903504
  iteration: 77, enegtot 5.53017, enegmax 0.299118, fq deviation: 0.00868045
  iteration: 78, enegtot 5.52833, enegmax 0.283155, fq deviation: 0.00826557
  iteration: 79, enegtot 5.52657, enegmax 0.266134, fq deviation: 0.00783246
  iteration: 80, enegtot 5.52488, enegmax 0.248275, fq deviation: 0.00743841
  iteration: 81, enegtot 5.52326, enegmax 0.229822, fq deviation: 0.00705665
  iteration: 82, enegtot 5.52173, enegmax 0.210982, fq deviation: 0.00665338
  iteration: 83, enegtot 5.52028, enegmax 0.191907, fq deviation: 0.00621917
  iteration: 84, enegtot 5.51891, enegmax 0.172708, fq deviation: 0.00575574
  iteration: 85, enegtot 5.51762, enegmax 0.153491, fq deviation: 0.00530108
  iteration: 86, enegtot 5.51641, enegmax 0.134393, fq deviation: 0.00488935
  iteration: 87, enegtot 5.51528, enegmax 0.115595, fq deviation: 0.00448621
  iteration: 88, enegtot 5.51423, enegmax 0.0973042, fq deviation: 0.00407119
  iteration: 89, enegtot 5.51326, enegmax 0.0797231, fq deviation: 0.00372754
  iteration: 90, enegtot 5.51237, enegmax 0.0635792, fq deviation: 0.00338646
  iteration: 91, enegtot 5.51155, enegmax 0.0601694, fq deviation: 0.00314076
  iteration: 92, enegtot 5.5108, enegmax 0.0565274, fq deviation: 0.00295517
  iteration: 93, enegtot 5.51012, enegmax 0.0526486, fq deviation: 0.002789
  iteration: 94, enegtot 5.5095, enegmax 0.0485458, fq deviation: 0.00260813
  iteration: 95, enegtot 5.50895, enegmax 0.0505995, fq deviation: 0.00246271
  iteration: 96, enegtot 5.50846, enegmax 0.0538244, fq deviation: 0.00235313
  iteration: 97, enegtot 5.50802, enegmax 0.056221, fq deviation: 0.00234216
  iteration: 98, enegtot 5.50764, enegmax 0.0577553, fq deviation: 0.0023703
  iteration: 99, enegtot 5.5073, enegmax 0.0584773, fq deviation: 0.00237433
Charges did not converge in 100 iterations
Charge equilibration on step 10
  iteration: 0, enegtot 5.5072, enegmax 0.0588757, fq deviation: 0.00256112
  iteration: 1, enegtot 5.50721, enegmax 0.0582404, fq deviation: 0.00247708
  iteration: 2, enegtot 5.50724, enegmax 0.0570515, fq deviation: 0.00238238
  iteration: 3, enegtot 5.50727, enegmax 0.0553937, fq deviation: 0.00234546
  iteration: 4, enegtot 5.50731, enegmax 0.0533434, fq deviation: 0.00229037
  iteration: 5, enegtot 5.50737, enegmax 0.050963, fq deviation: 0.0021866
  iteration: 6, enegtot 5.50742, enegmax 0.0483011, fq deviation: 0.00205858
  iteration: 7, enegtot 5.50748, enegmax 0.0453993, fq deviation: 0.00194092
  iteration: 8, enegtot 5.50755, enegmax 0.0423002, fq deviation: 0.00185207
  iteration: 9, enegtot 5.50762, enegmax 0.0390517, fq deviation: 0.00174112
  iteration: 10, enegtot 5.50768, enegmax 0.0357074, fq deviation: 0.00161238
  iteration: 11, enegtot 5.50775, enegmax 0.0323209, fq deviation: 0.00150589
  iteration: 12, enegtot 5.50782, enegmax 0.0289403, fq deviation: 0.0014038
  iteration: 13, enegtot 5.50788, enegmax 0.0256035, fq deviation: 0.00129625
  iteration: 14, enegtot 5.50795, enegmax 0.0223375, fq deviation: 0.00118268
  iteration: 15, enegtot 5.50801, enegmax 0.0191616, fq deviation: 0.001079
Charges converged in 16 iterations to 0.0009821248 tolerance
Charge equilibration on step 10
  iteration: 0, enegtot 5.50802, enegmax 0.0162927, fq deviation: 0.00106928
Charges converged in 1 iterations to 0.0009993876 tolerance
Charge equilibration on step 10
  iteration: 0, enegtot 5.50799, enegmax 0.0162058, fq deviation: 0.00106619
  iteration: 1, enegtot 5.508, enegmax 0.0160268, fq deviation: 0.00101229
Charges converged in 2 iterations to 0.0009642803 tolerance
Charge equilibration on step 10
Charges converged in 0 iterations to 0.0009870865 tolerance
Charge equilibration on step 10
  iteration: 0, enegtot 5.50798, enegmax 0.0157662, fq deviation: 0.00100016
Charges converged in 1 iterations to 0.0009829552 tolerance
Charge equilibration on step 10
Charges converged in 0 iterations to 0.0009896507 tolerance
Charge equilibration on step 10
Charges converged in 0 iterations to 0.0009930790 tolerance
Charge equilibration on step 10
Charges converged in 0 iterations to 0.0009948604 tolerance
Charge equilibration on step 10
Charges converged in 0 iterations to 0.0009957654 tolerance
Charge equilibration on step 10
Charges converged in 0 iterations to 0.0009962192 tolerance
Charge equilibration on step 10
Charges converged in 0 iterations to 0.0009964460 tolerance
Charge equilibration on step 10
Charges converged in 0 iterations to 0.0009965595 tolerance
Charge equilibration on step 10
Charges converged in 0 iterations to 0.0009966729 tolerance
Charge equilibration on step 10
Charges converged in 0 iterations to 0.0009966729 tolerance
Charge equilibration on step 10
  iteration: 0, enegtot 5.49083, enegmax 0.0796365, fq deviation: 0.0264596
  iteration: 1, enegtot 5.4911, enegmax 0.0803817, fq deviation: 0.0249887
  iteration: 2, enegtot 5.49161, enegmax 0.0815698, fq deviation: 0.0224051
  iteration: 3, enegtot 5.4923, enegmax 0.0827525, fq deviation: 0.0192037
  iteration: 4, enegtot 5.4931, enegmax 0.0834359, fq deviation: 0.0161405
  iteration: 5, enegtot 5.49397, enegmax 0.0831996, fq deviation: 0.0137475
  iteration: 6, enegtot 5.49485, enegmax 0.0818083, fq deviation: 0.0116029
  iteration: 7, enegtot 5.49571, enegmax 0.0792761, fq deviation: 0.00968598
  iteration: 8, enegtot 5.49652, enegmax 0.0758513, fq deviation: 0.00831739
  iteration: 9, enegtot 5.49729, enegmax 0.0719176, fq deviation: 0.00821039
  iteration: 10, enegtot 5.498, enegmax 0.0678473, fq deviation: 0.00847588
  iteration: 11, enegtot 5.49867, enegmax 0.0638691, fq deviation: 0.00914018
  iteration: 12, enegtot 5.49931, enegmax 0.0600067, fq deviation: 0.0095687
  iteration: 13, enegtot 5.49991, enegmax 0.0561124, fq deviation: 0.00980588
  iteration: 14, enegtot 5.50049, enegmax 0.0519739, fq deviation: 0.00983075
  iteration: 15, enegtot 5.50103, enegmax 0.0474366, fq deviation: 0.0096607
  iteration: 16, enegtot 5.50151, enegmax 0.0424769, fq deviation: 0.00929752
  iteration: 17, enegtot 5.50194, enegmax 0.0372097, fq deviation: 0.00881113
  iteration: 18, enegtot 5.50228, enegmax 0.0318236, fq deviation: 0.00816742
  iteration: 19, enegtot 5.50254, enegmax 0.0264967, fq deviation: 0.00762919
  iteration: 20, enegtot 5.50271, enegmax 0.0213391, fq deviation: 0.00697637
  iteration: 21, enegtot 5.50278, enegmax 0.0169805, fq deviation: 0.00619182
  iteration: 22, enegtot 5.50276, enegmax 0.0139772, fq deviation: 0.00536169
  iteration: 23, enegtot 5.50265, enegmax 0.0144547, fq deviation: 0.00461326
  iteration: 24, enegtot 5.50248, enegmax 0.0137356, fq deviation: 0.00394558
  iteration: 25, enegtot 5.50225, enegmax 0.0135722, fq deviation: 0.00356115
  iteration: 26, enegtot 5.502, enegmax 0.013558, fq deviation: 0.00344374
  iteration: 27, enegtot 5.50174, enegmax 0.0133893, fq deviation: 0.00354798
  iteration: 28, enegtot 5.50149, enegmax 0.0129792, fq deviation: 0.00378447
  iteration: 29, enegtot 5.50129, enegmax 0.0122951, fq deviation: 0.00411834
  iteration: 30, enegtot 5.50114, enegmax 0.0113673, fq deviation: 0.00436227
  iteration: 31, enegtot 5.50106, enegmax 0.0116468, fq deviation: 0.00443236
  iteration: 32, enegtot 5.50105, enegmax 0.0118665, fq deviation: 0.00432645
  iteration: 33, enegtot 5.50112, enegmax 0.0119774, fq deviation: 0.00417274
  iteration: 34, enegtot 5.50125, enegmax 0.0120488, fq deviation: 0.00396741
  iteration: 35, enegtot 5.50144, enegmax 0.0117757, fq deviation: 0.00367358
  iteration: 36, enegtot 5.50168, enegmax 0.011199, fq deviation: 0.00327894
  iteration: 37, enegtot 5.50196, enegmax 0.0104682, fq deviation: 0.00281111
  iteration: 38, enegtot 5.50225, enegmax 0.00975332, fq deviation: 0.00234742
  iteration: 39, enegtot 5.50255, enegmax 0.00917356, fq deviation: 0.00191499
  iteration: 40, enegtot 5.50284, enegmax 0.00875162, fq deviation: 0.00164328
  iteration: 41, enegtot 5.50309, enegmax 0.00841746, fq deviation: 0.00161188
  iteration: 42, enegtot 5.50331, enegmax 0.00805766, fq deviation: 0.00172808
  iteration: 43, enegtot 5.50349, enegmax 0.00758293, fq deviation: 0.00185574
  iteration: 44, enegtot 5.50361, enegmax 0.00697839, fq deviation: 0.00194218
  iteration: 45, enegtot 5.50368, enegmax 0.00631153, fq deviation: 0.00198585
  iteration: 46, enegtot 5.5037, enegmax 0.00569653, fq deviation: 0.00203307
  iteration: 47, enegtot 5.50367, enegmax 0.00546814, fq deviation: 0.00202117
  iteration: 48, enegtot 5.5036, enegmax 0.00497015, fq deviation: 0.00194225
  iteration: 49, enegtot 5.50349, enegmax 0.00486332, fq deviation: 0.00179798
  iteration: 50, enegtot 5.50336, enegmax 0.00482521, fq deviation: 0.00164676
  iteration: 51, enegtot 5.50321, enegmax 0.00476007, fq deviation: 0.001489
  iteration: 52, enegtot 5.50305, enegmax 0.00461241, fq deviation: 0.00132568
  iteration: 53, enegtot 5.50291, enegmax 0.00438771, fq deviation: 0.00118042
  iteration: 54, enegtot 5.50277, enegmax 0.00414516, fq deviation: 0.00106407
Charges converged in 55 iterations to 0.0009556416 tolerance
